"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"46749.194014";"Fuel used (total)";"0.0133333955859439";"L";"13.01582";"77.5656183333333";
"46749.194014";"Fuel used price";"0.0134667295418034";"₹";"13.01582";"77.5656183333333";
"46749.194014";"Fuel used price (total)";"0.01";"₹";"13.01582";"77.5656183333333";
"46749.194014";"Instant engine power (based on fuel consumption)";"3.77959475211382";"hp";"13.01582";"77.5656183333333";
"46749.194014";"MAF air flow rate";"13.72";"g/sec";"13.01582";"77.5656183333333";
"46749.194014";"Power from MAF";"16.464";"hp";"13.01582";"77.5656183333333";
"46749.248014";"Average speed";"0";"km/h";"13.01582";"77.5656183333333";
"46749.248014";"Distance travelled";"0";"km";"13.01582";"77.5656183333333";
"46749.248014";"Distance travelled (total)";"0";"km";"13.01582";"77.5656183333333";
"46749.248014";"Vehicle acceleration";"0";"g";"13.01582";"77.5656183333333";
"46749.248014";"Vehicle speed";"0";"km/h";"13.01582";"77.5656183333333";
"46749.349014";"Calculated engine load value";"21.5686274509804";"%";"13.01582";"77.5656183333333";
"46749.407014";"Calculated instant fuel rate";"0.846776018099548";"L/h";"13.01582";"77.5656183333333";
"46749.407014";"Fuel used";"0.0133833912649064";"L";"13.01582";"77.5656183333333";
"46749.407014";"Fuel used (total)";"0.0133833912649064";"L";"13.01582";"77.5656183333333";
"46749.407014";"Fuel used price";"0.0135172251775554";"₹";"13.01582";"77.5656183333333";
"46749.407014";"Fuel used price (total)";"0.01";"₹";"13.01582";"77.5656183333333";
"46749.407014";"Instant engine power (based on fuel consumption)";"3.74929187873682";"hp";"13.01582";"77.5656183333333";
"46749.407014";"MAF air flow rate";"13.61";"g/sec";"13.01582";"77.5656183333333";
"46749.407014";"Power from MAF";"16.332";"hp";"13.01582";"77.5656183333333";
"46749.461014";"Average speed";"0";"km/h";"13.01582";"77.5656183333333";
"46749.461014";"Distance travelled";"0";"km";"13.01582";"77.5656183333333";
"46749.461014";"Distance travelled (total)";"0";"km";"13.01582";"77.5656183333333";
"46749.461014";"Vehicle acceleration";"0";"g";"13.01582";"77.5656183333333";
"46749.461014";"Vehicle speed";"0";"km/h";"13.01582";"77.5656183333333";
"46749.513014";"Calculated engine load value";"21.1764705882353";"%";"13.01582";"77.5656183333333";
"46749.561014";"Calculated instant fuel rate";"0.832601809954751";"L/h";"13.01582";"77.5656183333333";
"46749.561014";"Fuel used";"0.0134190633031077";"L";"13.01582";"77.5656183333333";
"46749.561014";"Fuel used (total)";"0.0134190633031077";"L";"13.01582";"77.5656183333333";
"46749.561014";"Fuel used price";"0.0135532539361388";"₹";"13.01582";"77.5656183333333";
"46749.561014";"Fuel used price (total)";"0.01";"₹";"13.01582";"77.5656183333333";
"46749.561014";"Instant engine power (based on fuel consumption)";"3.6865323740403";"hp";"13.01582";"77.5656183333333";
"46749.561014";"MAF air flow rate";"13.63";"g/sec";"13.01582";"77.5656183333333";
"46749.561014";"Power from MAF";"16.356";"hp";"13.01582";"77.5656183333333";
"46749.613014";"Average speed";"0";"km/h";"13.01582";"77.5656183333333";
"46749.613014";"Distance travelled";"0";"km";"13.01582";"77.5656183333333";
"46749.613014";"Distance travelled (total)";"0";"km";"13.01582";"77.5656183333333";
"46749.613014";"Vehicle acceleration";"0";"g";"13.01582";"77.5656183333333";
"46749.613014";"Vehicle speed";"0";"km/h";"13.01582";"77.5656183333333";
"46749.663014";"Calculated engine load value";"21.1764705882353";"%";"13.01582";"77.5656183333333";
"46749.713014";"Calculated instant fuel rate";"0.834434389140272";"L/h";"13.01582";"77.5656183333333";
"46749.713014";"Fuel used";"0.0134544291358227";"L";"13.01582";"77.5656183333333";
"46749.713014";"Fuel used (total)";"0.0134544291358227";"L";"13.01582";"77.5656183333333";
"46749.713014";"Fuel used price";"0.0135889734271809";"₹";"13.01582";"77.5656183333333";
"46749.713014";"Fuel used price (total)";"0.01";"₹";"13.01582";"77.5656183333333";
"46749.713014";"Instant engine power (based on fuel consumption)";"3.69464653187018";"hp";"13.01582";"77.5656183333333";
"46749.713014";"MAF air flow rate";"13.66";"g/sec";"13.01582";"77.5656183333333";
"46749.713014";"Power from MAF";"16.392";"hp";"13.01582";"77.5656183333333";
"46749.778014";"Average speed";"0";"km/h";"13.01582";"77.5656183333333";
"46749.778014";"Distance travelled";"0";"km";"13.01582";"77.5656183333333";
"46749.778014";"Distance travelled (total)";"0";"km";"13.01582";"77.5656183333333";
"46749.778014";"Vehicle acceleration";"0";"g";"13.01582";"77.5656183333333";
"46749.778014";"Vehicle speed";"0";"km/h";"13.01582";"77.5656183333333";
"46749.831014";"Calculated engine load value";"21.1764705882353";"%";"13.01582";"77.5656183333333";
"46749.895014";"Calculated instant fuel rate";"0.841153846153846";"L/h";"13.01582";"77.5656183333333";
"46749.895014";"Fuel used";"0.0134968167707265";"L";"13.01582";"77.5656183333333";
"46749.895014";"Fuel used (total)";"0.0134968167707265";"L";"13.01582";"77.5656183333333";
"46749.895014";"Fuel used price";"0.0136317849384338";"₹";"13.01582";"77.5656183333333";
"46749.895014";"Fuel used price (total)";"0.01";"₹";"13.01582";"77.5656183333333";
"46749.895014";"Instant engine power (based on fuel consumption)";"3.72439844391306";"hp";"13.01582";"77.5656183333333";
"46749.895014";"MAF air flow rate";"13.77";"g/sec";"13.01582";"77.5656183333333";
"46749.895014";"Power from MAF";"16.524";"hp";"13.01582";"77.5656183333333";
"46749.982014";"Average speed";"0";"km/h";"13.01582";"77.5656183333333";
